Title,Product URL,Price,Solder,Review,Review Number,Image URL,Crawl Time
Death at Whitewater Church (An Inishowen Mystery Book 1),https://www.amazon.com/Death-Whitewater-Church-Inishowen-Mystery-ebook/dp/B07DZ1WHP3/ref=sr_1_121?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-121,$0.99,Andrea Carter,4.0 out of 5 stars,"2,077",https://m.media-amazon.com/images/I/81qYIWDT4fL._AC_UY218_.jpg,2024-01-28 22:39:58
State of Chaos: a Cade Rearden Thriller,https://www.amazon.com/State-Chaos-Cade-Rearden-Thriller-ebook/dp/B07YHWJ6B9/ref=sr_1_122?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-122,$1.99,JK Franks,4.6 out of 5 stars,216,https://m.media-amazon.com/images/I/71rlnc9U-qL._AC_UY218_.jpg,2024-01-28 22:39:58
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTc3ODMyMjgzMzM5MDI4OjE3MDY0OTk1OTQ6c3BfbXRmOjIwMDE2NjcxMzcyNjA5ODo6MDo6&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_123_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499594%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:39:58
No Way Home: Enduring in a Cruel and Darkened World - Book One,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTc3ODMyMjgzMzM5MDI4OjE3MDY0OTk1OTQ6c3BfbXRmOjIwMDE2NzI5NTEyNjE5ODo6MDo6&url=%2FNo-Way-Home-Enduring-Darkened-ebook%2Fdp%2FB0C52VQWDN%2Fref%3Dsr_1_124_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499594%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Jack Hance,4.6 out of 5 stars,424,https://m.media-amazon.com/images/I/91PFu93o1FL._AC_UY218_.jpg,2024-01-28 22:39:58
Virgin River,https://www.amazon.com/Virgin-River-Novel-Book-ebook/dp/B07R5WYWRK/ref=sr_1_125?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-125,$1.99,Robyn Carr,4.5 out of 5 stars,"23,374",https://m.media-amazon.com/images/I/81jDv4qZ99L._AC_UY218_.jpg,2024-01-28 22:39:58
Shadow Whispers,https://www.amazon.com/Shadow-Whispers-Paranormal-Romantic-Thriller-ebook/dp/B01CLUHWWK/ref=sr_1_126?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-126,$1.99,Lexxie Couper,4.7 out of 5 stars,6,https://m.media-amazon.com/images/I/81rNE6mto5L._AC_UY218_.jpg,2024-01-28 22:39:58
Think and Grow Rich: The Complete 1937 Classic Text Featuring an Afterword by Bob Proctor,https://www.amazon.com/Think-Grow-Rich-Featuring-Afterword-ebook/dp/B08H2KPTDQ/ref=sr_1_127?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-127,$2.98,Bob Proctor,4.6 out of 5 stars,175,https://m.media-amazon.com/images/I/81scG8q9-qL._AC_UY218_.jpg,2024-01-28 22:39:58
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/Cowboy-Seeking-Nanny-Classifieds-Book-ebook/dp/B08DM2SLCT/ref=sr_1_128?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-128,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:39:58
All the Winters After,https://www.amazon.com/All-Winters-After-Ser%C3%A9-Halverson-ebook/dp/B0143J7KII/ref=sr_1_129?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-129,$2.51,Amazon.com Services LLC,4.2 out of 5 stars,418,https://m.media-amazon.com/images/I/51FkF0dJKWL._AC_UY218_.jpg,2024-01-28 22:39:58
Broken for You,https://www.amazon.com/Broken-You-Stephanie-Kallos-ebook/dp/B008UX8CFE/ref=sr_1_130?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-130,$2.99,Stephanie Kallos,4.3 out of 5 stars,"1,618",https://m.media-amazon.com/images/I/71qkVqS5NVL._AC_UY218_.jpg,2024-01-28 22:39:58
Yesterday's News (Clare Carlson Mysteries Book 1),https://www.amazon.com/Yesterdays-News-Clare-Carlson-Mystery-ebook/dp/B07BJC5NV3/ref=sr_1_131?keywords=Kindle+Store&qid=1706499594&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-131,$1.99,R. G. Belsky,4.3 out of 5 stars,836,https://m.media-amazon.com/images/I/91JJXnQThWL._AC_UY218_.jpg,2024-01-28 22:39:58
The Secrets We Bury (The Undertaker's Daughter),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTc3ODMyMjgzMzM5MDI4OjE3MDY0OTk1OTQ6c3BfYnRmOjMwMDA4MzcwNzEwOTcwMjo6MDo6&url=%2FSecrets-We-Bury-Undertakers-Daughter-ebook%2Fdp%2FB07FD8WBP7%2Fref%3Dsr_1_132_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499594%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-132-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,$2.99,Debra Webb,4.4 out of 5 stars,"1,298",https://m.media-amazon.com/images/I/81QuKp8PcXL._AC_UY218_.jpg,2024-01-28 22:39:58
The Man With Two Names: A Novel of Ancient Rome (The Sertorius Scrolls Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTc3ODMyMjgzMzM5MDI4OjE3MDY0OTk1OTQ6c3BfYnRmOjMwMDEyMjQ4MzY1MTMwMjo6MDo6&url=%2FMan-Two-Names-Ancient-Sertorius-ebook%2Fdp%2FB073GGNWQ9%2Fref%3Dsr_1_133_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499594%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,$0.00,Vincent B. Davis II,4.3 out of 5 stars,"2,935",https://m.media-amazon.com/images/I/910QWXrWWAL._AC_UY218_.jpg,2024-01-28 22:39:58
Storm Clouds Rolling In (#1 in the Bregdan Chronicles Historical Fiction Series),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MzE0Njc3NTU4NjcyMDI4OjE3MDY0OTk2MDM6c3BfYXRmX25leHQ6MjAwMDIzNjM4MTgwMDYxOjowOjo&url=%2FRolling-Bregdan-Chronicles-Historical-Fiction-ebook%2Fdp%2FB003KVL35W%2Fref%3Dsr_1_129_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499603%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$0.00,Ginny Dye,4.4 out of 5 stars,"24,574",https://m.media-amazon.com/images/I/81xMYDJK3LL._AC_UY218_.jpg,2024-01-28 22:40:08
Sweet Tea B&B,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MzE0Njc3NTU4NjcyMDI4OjE3MDY0OTk2MDM6c3BfYXRmX25leHQ6MjAwMTI0OTQyNzQ5Mjk4OjowOjo&url=%2FSweet-Tea-B-Rachel-Hanna-ebook%2Fdp%2FB082HFK8KB%2Fref%3Dsr_1_130_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499603%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$2.99,Rachel Hanna,4.4 out of 5 stars,"7,130",https://m.media-amazon.com/images/I/81VyE4qiwxL._AC_UY218_.jpg,2024-01-28 22:40:08
She Loves Me (Harmony Pointe Book 3),https://www.amazon.com/She-Loves-Harmony-Pointe-Book-ebook/dp/B07YKVYC39/ref=sr_1_131?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-131,$0.00,Melissa Foster,4.6 out of 5 stars,"5,014",https://m.media-amazon.com/images/I/81T16mla4qL._AC_UY218_.jpg,2024-01-28 22:40:08
The Merchant's House: Book 1 in the DI Wesley Peterson crime series (Wesley Peterson Series),https://www.amazon.com/Merchants-House-gripping-detective-heart-stopping-ebook/dp/B00GW4PAJE/ref=sr_1_132?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-132,$0.99,Kate Ellis,4.2 out of 5 stars,"3,839",https://m.media-amazon.com/images/I/91Iv-pKONnL._AC_UY218_.jpg,2024-01-28 22:40:08
Snowbound with the Cowboy (Rocky Mountain Ranch),https://www.amazon.com/Snowbound-Cowboy-Rocky-Mountain-Ranch-ebook/dp/B07SYZR81J/ref=sr_1_133?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-133,$1.99,Roxanne Rustand,4.6 out of 5 stars,67,https://m.media-amazon.com/images/I/81T7-vcJYKL._AC_UY218_.jpg,2024-01-28 22:40:08
Murder at Mullings (The Florence Norris Mysteries Book 1),https://www.amazon.com/Murder-Mullings-country-mystery-Florence-ebook/dp/B00IYQLRL8/ref=sr_1_134?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-134,$1.99,Dorothy Cannell,4.3 out of 5 stars,393,https://m.media-amazon.com/images/I/81PPlyvYY0L._AC_UY218_.jpg,2024-01-28 22:40:08
Shanghai Girls: A Novel,https://www.amazon.com/Shanghai-Girls-Novel-Lisa-See-ebook/dp/B001NLL82Y/ref=sr_1_135?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-135,$1.99,Lisa See,4.3 out of 5 stars,"4,874",https://m.media-amazon.com/images/I/71w9zfv8ikL._AC_UY218_.jpg,2024-01-28 22:40:08
These Tangled Vines: A Novel,https://www.amazon.com/These-Tangled-Vines-Julianne-MacLean-ebook/dp/B08G1D6PKK/ref=sr_1_136?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-136,$0.00,Julianne MacLean,4.4 out of 5 stars,"72,098",https://m.media-amazon.com/images/I/91l7AmorKbL._AC_UY218_.jpg,2024-01-28 22:40:08
What You See When You Can't See: How Blindness Helped One Woman Discover the True Beauty of Life,https://www.amazon.com/What-You-See-When-Cant-ebook/dp/B07NCNR8FL/ref=sr_1_137?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-137,$0.99,Zena Cooper,4.3 out of 5 stars,22,https://m.media-amazon.com/images/I/71JdFys2oHL._AC_UY218_.jpg,2024-01-28 22:40:08
Last Redemption (The Rick Cahill Series Book 8),https://www.amazon.com/Last-Redemption-Rick-Cahill-Book-ebook/dp/B08S45WFC9/ref=sr_1_138?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-138,$1.99,Matt Coyle,4.5 out of 5 stars,308,https://m.media-amazon.com/images/I/71ZcQfqGsEL._AC_UY218_.jpg,2024-01-28 22:40:08
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MzE0Njc3NTU4NjcyMDI4OjE3MDY0OTk2MDM6c3BfbXRmOjIwMDE2NjcxMzcyNjA5ODo6MDo6&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_139_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499603%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:40:08
Cocoa Beach Cottage (Sweeney House Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MzE0Njc3NTU4NjcyMDI4OjE3MDY0OTk2MDM6c3BfbXRmOjIwMDA4NDQwOTA0Mzg5ODo6MDo6&url=%2FCocoa-Beach-Cottage-Sweeney-House-ebook%2Fdp%2FB0B7CH8964%2Fref%3Dsr_1_140_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499603%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Cecelia Scott,4.4 out of 5 stars,"2,728",https://m.media-amazon.com/images/I/81ZP5yTv17L._AC_UY218_.jpg,2024-01-28 22:40:08
The Bad Boy Next Door (Dangerous Desire Book 1),https://www.amazon.com/Bad-Boy-Next-Door-Australian-ebook/dp/B01CXK33BW/ref=sr_1_141?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-141,$0.99,Lexxie Couper,4.1 out of 5 stars,288,https://m.media-amazon.com/images/I/91zIs1FQAZL._AC_UY218_.jpg,2024-01-28 22:40:08
Miss Hilversham and the Pesky Duke : Wishing Well Seminary Book 1,https://www.amazon.com/Miss-Hilversham-Pesky-Duke-Seminary-ebook/dp/B09MFLMJZ6/ref=sr_1_142?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-142,$0.00,Sofi Laporte,4.5 out of 5 stars,"1,308",https://m.media-amazon.com/images/I/81CIV2RWQ+L._AC_UY218_.jpg,2024-01-28 22:40:08
Wartime with the Cornish Girls: the first in an uplifting new World War 2 historical saga series (The Cornish Girls Series),https://www.amazon.com/Wartime-Cornish-Girls-first-uplifting-ebook/dp/B0875S29Y1/ref=sr_1_143?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-143,$0.99,Betty Walker,4.3 out of 5 stars,"3,049",https://m.media-amazon.com/images/I/81eaDFcyGOL._AC_UY218_.jpg,2024-01-28 22:40:08
Lincoln's Last Trial: The Murder Case That Propelled Him to the Presidency,https://www.amazon.com/Lincolns-Last-Trial-Propelled-Presidency-ebook/dp/B077MFG3B9/ref=sr_1_144?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-144,$2.99,Dan Abrams,4.4 out of 5 stars,"2,207",https://m.media-amazon.com/images/I/81WyCgomrtL._AC_UY218_.jpg,2024-01-28 22:40:08
Sweet Tea B&B,https://www.amazon.com/Sweet-Tea-B-Rachel-Hanna-ebook/dp/B082HFK8KB/ref=sr_1_145?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-145,$2.99,Rachel Hanna,4.4 out of 5 stars,"7,130",https://m.media-amazon.com/images/I/81VyE4qiwxL._AC_UY218_.jpg,2024-01-28 22:40:08
Runaway Heiress: A Dare to Defy Novel,https://www.amazon.com/Runaway-Heiress-Dare-Defy-Novel-ebook/dp/B075WNSL9V/ref=sr_1_146?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-146,$1.99,Syrie James,4.1 out of 5 stars,76,https://m.media-amazon.com/images/I/91OavWts-vL._AC_UY218_.jpg,2024-01-28 22:40:08
Role Playing,https://www.amazon.com/Role-Playing-Cathy-Yardley-ebook/dp/B0BFFM9BK5/ref=sr_1_147?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-147,$0.00,Cathy Yardley,4.2 out of 5 stars,"5,966",https://m.media-amazon.com/images/I/81r-TAncTKL._AC_UY218_.jpg,2024-01-28 22:40:08
"Built from Broken: A Science-Based Guide to Healing Painful Joints, Preventing Injuries, and Rebuilding Your Body",https://www.amazon.com/Built-Broken-Science-Based-Preventing-Rebuilding-ebook/dp/B09HKVQ2TH/ref=sr_1_148?keywords=Kindle+Store&qid=1706499603&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-148,$0.00,Scott H Hogan,4.6 out of 5 stars,"3,443",https://m.media-amazon.com/images/I/91Y97oylPvL._AC_UY218_.jpg,2024-01-28 22:40:08
A Life of Death Trilogy: A Psychic Detective Mystery Series,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MzE0Njc3NTU4NjcyMDI4OjE3MDY0OTk2MDM6c3BfYnRmOjMwMDAwMTY5MTA2MjcwMjo6MDo6&url=%2FLife-Death-Books-1-3-Trilogy-ebook%2Fdp%2FB071WNH5XZ%2Fref%3Dsr_1_149_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499603%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,$0.00,Weston Kincade,4.3 out of 5 stars,37,https://m.media-amazon.com/images/I/81ZtPl7T9FL._AC_UY218_.jpg,2024-01-28 22:40:08
Landon House: A Regency Romance Boxset,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MzE0Njc3NTU4NjcyMDI4OjE3MDY0OTk2MDM6c3BfYnRmOjIwMDA4Mzk4MjQ2NDMyMTo6MDo6&url=%2FLandon-House-Regency-Romance-Boxset-ebook%2Fdp%2FB099RBYTTN%2Fref%3Dsr_1_150_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499603%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,$0.00,Rose Pearson,4.5 out of 5 stars,510,https://m.media-amazon.com/images/I/81HOaYIHYXS._AC_UY218_.jpg,2024-01-28 22:40:08
Deadlands: A Novel,https://www.amazon.com/Deadlands-Novel-Victoria-Miluch-ebook/dp/B0BMHYGXZ3/ref=sr_1_145?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-145,$0.00,Victoria Miluch,3.6 out of 5 stars,"2,918",https://m.media-amazon.com/images/I/716nvLOXcjL._AC_UY218_.jpg,2024-01-28 22:40:18
Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,https://www.amazon.com/Fear-Loathing-Las-Vegas-American-ebook/dp/B003WUYQG4/ref=sr_1_146?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-146,$1.99,Hunter S. Thompson,4.5 out of 5 stars,"9,866",https://m.media-amazon.com/images/I/81nj+w8UcBL._AC_UY218_.jpg,2024-01-28 22:40:18
A Shadow in Moscow: A Cold War Novel,https://www.amazon.com/Shadow-Moscow-Cold-War-Novel-ebook/dp/B0BN1BV1NX/ref=sr_1_147?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-147,$2.99,Katherine Reay,4.7 out of 5 stars,351,https://m.media-amazon.com/images/I/91N9ST3MwVL._AC_UY218_.jpg,2024-01-28 22:40:18
What's Left Unsaid: A Novel,https://www.amazon.com/Whats-Left-Unsaid-Emily-Bleeker-ebook/dp/B08PJVTMR4/ref=sr_1_148?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-148,$0.00,Emily Bleeker,4.3 out of 5 stars,"12,107",https://m.media-amazon.com/images/I/81CD2qSBdpL._AC_UY218_.jpg,2024-01-28 22:40:18
What Color Is Goodness?,https://www.amazon.com/What-Color-Goodness-Morrison-Emily-ebook/dp/B0BLBK6WV1/ref=sr_1_149?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-149,$1.99,Amazon.com Services LLC,5.0 out of 5 stars,17,https://m.media-amazon.com/images/I/91FuDmU+eDL._AC_UY218_.jpg,2024-01-28 22:40:18
The Southern Killer (The Southern Lawyer Series Book 3),https://www.amazon.com/Southern-Killer-Legal-Thriller-Hennessy-ebook/dp/B0BB1TJVHZ/ref=sr_1_150?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-150,$0.00,Peter O'Mahoney,4.5 out of 5 stars,"9,490",https://m.media-amazon.com/images/I/71S53jpnmvL._AC_UY218_.jpg,2024-01-28 22:40:18
Better Left Unsaid,https://www.amazon.com/Better-Left-Unsaid-Tufayel-Ahmed-ebook/dp/B0B1ZQYK6M/ref=sr_1_151?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-151,$0.00,Tufayel Ahmed,4.0 out of 5 stars,248,https://m.media-amazon.com/images/I/71jZfEw-9BL._AC_UY218_.jpg,2024-01-28 22:40:18
The Tears of Dark Water,https://www.amazon.com/Tears-Dark-Water-Corban-Addison-ebook/dp/B00WDJSYRM/ref=sr_1_152?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-152,$2.99,Corban Addison,4.4 out of 5 stars,"1,677",https://m.media-amazon.com/images/I/91hGY8jNSdL._AC_UY218_.jpg,2024-01-28 22:40:18
Pagan Babies: A Novel,https://www.amazon.com/Pagan-Babies-Novel-Elmore-Leonard-ebook/dp/B000FC138G/ref=sr_1_153?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-153,$1.99,Elmore Leonard,4.2 out of 5 stars,324,https://m.media-amazon.com/images/I/81pcGEkQdSL._AC_UY218_.jpg,2024-01-28 22:40:18
"The Black Stiletto: The Complete Saga (The Black Stiletto Series, Books 1-5)",https://www.amazon.com/Black-Stiletto-Complete-Saga-Books-ebook/dp/B011JB6UP2/ref=sr_1_154?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-154,$1.99,Raymond Benson,4.5 out of 5 stars,"1,009",https://m.media-amazon.com/images/I/81MNc-wEPAL._AC_UY218_.jpg,2024-01-28 22:40:18
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMzMxMzY0OTkyNjE5MDI4OjE3MDY0OTk2MTQ6c3BfbXRmOjIwMDE2NzA3MDM0MjI5ODo6MDo6&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_155_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499614%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:40:18
The Secrets We Bury (The Undertaker's Daughter),https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMzMxMzY0OTkyNjE5MDI4OjE3MDY0OTk2MTQ6c3BfbXRmOjMwMDA4MzcwNzEwOTcwMjo6MDo6&url=%2FSecrets-We-Bury-Undertakers-Daughter-ebook%2Fdp%2FB07FD8WBP7%2Fref%3Dsr_1_156_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499614%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$2.99,Debra Webb,4.4 out of 5 stars,"1,298",https://m.media-amazon.com/images/I/81QuKp8PcXL._AC_UY218_.jpg,2024-01-28 22:40:18
Every Last Secret,https://www.amazon.com/Every-Last-Secret-R-Torre-ebook/dp/B083P1J5QX/ref=sr_1_157?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-157,$0.00,A. R. Torre,4.3 out of 5 stars,"50,667",https://m.media-amazon.com/images/I/81201+KiB7L._AC_UY218_.jpg,2024-01-28 22:40:18
Stardust,https://www.amazon.com/Stardust-Neil-Gaiman-ebook/dp/B000FC13Y0/ref=sr_1_158?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-158,$1.99,Neil Gaiman,4.5 out of 5 stars,"15,820",https://m.media-amazon.com/images/I/81gk--Ev43L._AC_UY218_.jpg,2024-01-28 22:40:18
"Kitchen Sanctuary: It's All About Dinner: Easy, Everyday, Family-Friendly Meals: THE SUNDAY TIMES BESTSELLER (Kitchen Sanctuary Series)",https://www.amazon.com/Kitchen-Sanctuary-Everyday-Family-Friendly-BESTSELLER-ebook/dp/B09TZVHGGX/ref=sr_1_159?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-159,$1.99,Nicky Corbishley,4.8 out of 5 stars,566,https://m.media-amazon.com/images/I/81yEPDKOCAL._AC_UY218_.jpg,2024-01-28 22:40:18
The Man With Two Names: A Novel of Ancient Rome (The Sertorius Scrolls Book 1),https://www.amazon.com/Man-Two-Names-Ancient-Sertorius-ebook/dp/B073GGNWQ9/ref=sr_1_160?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-160,$0.00,Vincent B. Davis II,4.3 out of 5 stars,"2,935",https://m.media-amazon.com/images/I/910QWXrWWAL._AC_UY218_.jpg,2024-01-28 22:40:18
The Witch's Lens: A Novel (The Order of the Seven Stars Book 1),https://www.amazon.com/Witchs-Lens-Novel-Order-Seven-ebook/dp/B0BT5XBY5C/ref=sr_1_161?keywords=Kindle+Store&qid=1706499614&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-161,$0.00,Luanne G. Smith,4.1 out of 5 stars,"5,220",https://m.media-amazon.com/images/I/81qVomxxcOL._AC_UY218_.jpg,2024-01-28 22:40:18
